filename	acq_time
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-rest_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-M150.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
emg/sub-11_task-pegboard_acq-SMG50.edf	2023-08-29T14:41:00
