filename	acq_time
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-rest_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:43:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:43:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:43:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:43:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-M150.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
emg/sub-10_task-pegboard_acq-SMG50.edf	2023-08-24T14:44:00
